ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5010733,F,N,N,0,83103.8,State servant,Secondary / secondary special,Married,House / apartment,-18989,-163,1,0,0,0,Drivers,2
5010734,M,N,N,3,64353.51,Working,Higher education,Married,House / apartment,-12170,-3369,1,0,0,0,Medicine staff,5
5010735,M,N,N,2,27164.24,Commercial associate,Secondary / secondary special,Married,With parents,-13302,-880,1,0,0,0,Drivers,4
5010736,F,N,N,0,80713.82,Commercial associate,Secondary / secondary special,Married,House / apartment,-15739,-755,1,0,1,0,Drivers,2
5010737,F,Y,N,3,71411.82,Working,Higher education,Civil marriage,House / apartment,-19626,-136,1,0,0,1,Security staff,5
5010738,M,Y,Y,3,33041.4,Working,Higher education,Married,House / apartment,-16463,-897,1,0,1,0,Drivers,5
5010739,M,N,Y,0,97803.73,Working,Secondary / secondary special,Separated,House / apartment,-8610,-8636,1,0,1,0,Security staff,2
5010740,M,Y,N,0,105331.58,Working,Secondary / secondary special,Married,House / apartment,-24060,-7425,1,1,0,0,Cleaning staff,2
5010741,F,N,N,0,96664.51,Working,Higher education,Married,Municipal apartment,-19214,-1336,1,0,0,0,Laborers,2
5010742,M,N,N,3,59667.92,Working,Secondary / secondary special,Married,Rented apartment,-16814,-2959,1,0,0,0,Accountants,5
5010743,F,Y,N,2,81671.81,Working,Secondary / secondary special,Married,Municipal apartment,-12222,-6726,1,1,1,0,Accountants,4
5010744,F,N,Y,0,46679.05,Commercial associate,Lower secondary,Married,House / apartment,-18572,-3239,1,0,0,0,Drivers,2
5010745,F,N,N,0,36580.05,Working,Secondary / secondary special,Single / not married,House / apartment,-18673,-1915,1,0,1,0,Medicine staff,1
5010746,F,Y,N,1,69600.1,State servant,Secondary / secondary special,Married,With parents,-17149,-1305,1,0,1,1,Laborers,3
5010747,F,Y,Y,0,34507.49,Pensioner,Secondary / secondary special,Separated,House / apartment,-11016,365243,1,0,1,0,Medicine staff,2
5010748,F,N,N,1,68409.39,Working,Secondary / secondary special,Married,Office apartment,-9397,-506,1,1,1,0,Private service staff,3
5010749,M,Y,N,0,71254.52,Working,Higher education,Single / not married,Municipal apartment,-17252,-6626,1,0,1,0,Cleaning staff,1
5010750,M,Y,Y,0,48597.22,Pensioner,Secondary / secondary special,Married,House / apartment,-17853,365243,1,0,1,0,Cooking staff,2
5010751,F,Y,N,0,192998.4,Working,Secondary / secondary special,Married,House / apartment,-19088,-9085,1,0,1,0,Sales staff,2
5010752,F,N,Y,3,54213.15,Working,Secondary / secondary special,Married,House / apartment,-13985,-3311,1,0,1,0,Accountants,5
5010753,F,N,Y,3,81316.91,Student,Secondary / secondary special,Married,House / apartment,-7343,-3851,1,0,1,0,Drivers,5
5010754,M,N,Y,3,66471.73,Pensioner,Secondary / secondary special,Married,House / apartment,-13135,365243,1,0,0,0,Managers,5
5010755,F,N,N,3,116978.18,Working,Secondary / secondary special,Married,House / apartment,-15802,-4968,1,1,0,0,Accountants,5
5010756,M,N,Y,0,61866.37,Commercial associate,Secondary / secondary special,Married,House / apartment,-7305,-5578,1,0,0,0,Medicine staff,2
5010757,F,N,Y,2,38811.46,Pensioner,Secondary / secondary special,Married,House / apartment,-18991,365243,1,0,0,0,Medicine staff,4
5010758,M,N,N,0,89990.22,Working,Secondary / secondary special,Married,House / apartment,-19987,-4422,1,1,1,0,Core staff,2
5010759,F,Y,Y,2,34495.45,Working,Secondary / secondary special,Single / not married,House / apartment,-7766,-3063,1,1,0,0,Cooking staff,3
5010760,M,N,Y,0,47855.19,Working,Academic degree,Separated,With parents,-11697,-414,1,0,0,0,High skill tech staff,2
5010761,M,Y,N,0,56659.82,Pensioner,Incomplete higher,Married,Municipal apartment,-12587,365243,1,1,0,1,Managers,2
5010762,F,N,Y,0,57742.12,Working,Secondary / secondary special,Married,House / apartment,-12986,-5286,1,0,0,0,High skill tech staff,2
5010763,M,Y,N,0,61499.36,Commercial associate,Secondary / secondary special,Separated,House / apartment,-17973,-17,1,1,0,0,Laborers,2
5010764,F,N,Y,1,59100.3,Working,Secondary / secondary special,Married,House / apartment,-13126,-327,1,0,0,0,Accountants,3
5010765,F,N,N,1,77871.93,Working,Secondary / secondary special,Married,House / apartment,-13231,-2923,1,0,0,0,Laborers,3
5010766,F,Y,Y,2,52056.48,Pensioner,Higher education,Married,House / apartment,-14120,365243,1,0,1,0,Cleaning staff,4
5010767,M,Y,N,0,90897.73,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-25309,-140,1,1,0,0,Drivers,1
5010768,F,Y,Y,1,48008.21,Working,Secondary / secondary special,Married,House / apartment,-24944,-202,1,0,1,1,Drivers,3
5010769,F,N,Y,2,38766.47,Pensioner,Secondary / secondary special,Married,Rented apartment,-20371,365243,1,0,0,0,Private service staff,4
5010770,F,Y,N,0,41536.35,Commercial associate,Secondary / secondary special,Civil marriage,Office apartment,-14819,-1993,1,0,0,0,Private service staff,2
5010771,F,N,N,0,59532.69,Working,Secondary / secondary special,Single / not married,House / apartment,-11202,-4062,1,0,0,1,Accountants,1
5010772,M,Y,N,2,118837.78,Working,Secondary / secondary special,Separated,House / apartment,-11324,-814,1,0,0,0,Accountants,4
5010773,M,Y,Y,1,72131.12,Working,Secondary / secondary special,Married,House / apartment,-17296,-3005,1,1,0,1,Cooking staff,3
5010774,M,N,Y,0,58078.57,Working,Secondary / secondary special,Married,With parents,-11267,-499,1,1,1,0,High skill tech staff,2
5010775,M,N,Y,0,71671.95,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-10933,365243,1,0,1,0,Medicine staff,1
5010776,M,Y,Y,0,39936.01,Working,Higher education,Married,House / apartment,-14860,-1890,1,0,0,1,Managers,2
5010777,F,N,Y,0,31157.71,Commercial associate,Secondary / secondary special,Married,Office apartment,-15562,-314,1,0,1,0,Managers,2
5010778,F,N,N,0,44630.39,Working,Secondary / secondary special,Married,House / apartment,-17620,-3656,1,0,0,1,Sales staff,2
5010779,M,Y,Y,0,43286.96,Working,Higher education,Single / not married,House / apartment,-19429,-10050,1,0,1,1,Drivers,1
5010780,F,Y,Y,0,242711.1,Working,Secondary / secondary special,Civil marriage,House / apartment,-18926,-5123,1,0,1,0,Cooking staff,2
5010781,F,N,Y,0,191158.87,Working,Secondary / secondary special,Married,House / apartment,-10614,-2765,1,1,0,0,Accountants,2
5010782,F,Y,N,2,190173.31,Working,Secondary / secondary special,Married,House / apartment,-12334,-308,1,1,0,0,Security staff,4
5010783,F,Y,Y,0,39810.56,Working,Secondary / secondary special,Married,House / apartment,-21606,-5418,1,0,0,0,Medicine staff,2
5010784,F,N,Y,1,175849.22,Working,Secondary / secondary special,Married,Co-op apartment,-16256,-88,1,0,1,0,Accountants,3
5010785,M,Y,N,0,51211.54,Pensioner,Secondary / secondary special,Married,House / apartment,-20825,365243,1,0,0,0,Laborers,2
5010786,M,Y,Y,0,166450.11,Commercial associate,Incomplete higher,Civil marriage,Rented apartment,-14375,-523,1,0,0,1,High skill tech staff,2
5010787,M,N,Y,0,91064.5,Working,Secondary / secondary special,Separated,House / apartment,-13650,-7109,1,0,0,0,Security staff,2
5010788,F,Y,Y,0,44522.62,Working,Secondary / secondary special,Civil marriage,House / apartment,-7305,-1543,1,0,1,0,Managers,2
5010789,M,N,Y,4,167292.83,Working,Lower secondary,Married,House / apartment,-20871,-711,1,0,1,0,Cleaning staff,6
5010790,F,Y,Y,0,163961.91,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-16208,365243,1,0,0,0,Accountants,1
5010791,M,N,Y,0,43028.12,Pensioner,Secondary / secondary special,Married,House / apartment,-15700,365243,1,0,0,1,Security staff,2
5010792,F,N,Y,0,86062.02,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-9007,365243,1,0,1,0,Sales staff,1
5010793,M,Y,Y,0,27764.61,Working,Higher education,Single / not married,Municipal apartment,-17818,-3041,1,0,0,0,Cooking staff,1
5010794,M,N,Y,1,60022.12,Working,Secondary / secondary special,Married,House / apartment,-15851,-5119,1,1,1,0,Cooking staff,3
5010795,M,N,Y,0,60236.33,Working,Secondary / secondary special,Single / not married,House / apartment,-15074,-7097,1,0,0,0,Accountants,1
5010796,M,Y,Y,0,59605.49,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13785,-385,1,1,0,0,Private service staff,1
5010797,M,N,Y,0,163716.23,Commercial associate,Secondary / secondary special,Separated,With parents,-7305,-499,1,0,1,0,Sales staff,2
5010798,F,N,Y,0,37498.59,Student,Secondary / secondary special,Married,House / apartment,-13887,-4766,1,1,0,1,Private service staff,2
5010799,M,N,N,2,65386.06,Commercial associate,Higher education,Civil marriage,House / apartment,-11023,-2075,1,1,1,0,High skill tech staff,4
5010800,M,N,Y,0,106660.9,Working,Secondary / secondary special,Single / not married,Office apartment,-18380,-967,1,1,0,1,Managers,1
5010801,F,Y,N,0,37887.59,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14601,-710,1,0,0,0,Drivers,1
5010802,M,Y,N,0,47016.95,Commercial associate,Secondary / secondary special,Married,House / apartment,-12412,-476,1,0,1,1,Accountants,2
5010803,F,N,N,0,127722.08,Working,Secondary / secondary special,Married,House / apartment,-18720,-2465,1,0,0,0,Managers,2
5010804,F,N,N,3,143269.59,Working,Secondary / secondary special,Married,House / apartment,-11040,-595,1,1,0,0,Cooking staff,5
5010805,M,Y,N,0,58886.24,Commercial associate,Secondary / secondary special,Married,House / apartment,-19343,-2972,1,0,0,1,Cooking staff,2
5010806,M,N,N,1,112280.2,Working,Secondary / secondary special,Married,House / apartment,-19022,-1104,1,1,1,0,Cooking staff,3
5010807,M,Y,N,0,159274.38,Pensioner,Secondary / secondary special,Married,With parents,-12573,365243,1,0,0,0,Medicine staff,2
5010808,F,N,Y,0,59659.56,State servant,Secondary / secondary special,Married,Office apartment,-16465,-1373,1,0,0,0,High skill tech staff,2
5010809,F,N,Y,0,108643.2,Working,Higher education,Married,House / apartment,-10140,-6229,1,0,0,0,Core staff,2
5010810,F,N,Y,1,59195.29,Commercial associate,Higher education,Married,Municipal apartment,-20260,-814,1,0,1,1,Managers,3
5010811,F,N,N,2,37174.83,Working,Secondary / secondary special,Married,House / apartment,-19862,-556,1,0,0,0,High skill tech staff,4
5010812,M,Y,Y,1,73262.79,Commercial associate,Higher education,Married,Rented apartment,-15292,-4305,1,0,1,0,High skill tech staff,3
5010813,F,Y,N,0,64716.85,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14335,-594,1,0,0,0,Managers,1
5010814,F,N,Y,2,46013.52,Working,Higher education,Single / not married,House / apartment,-18391,-435,1,0,1,0,Sales staff,3
5010815,F,Y,Y,0,61719.78,Pensioner,Secondary / secondary special,Married,House / apartment,-7486,365243,1,0,0,0,Drivers,2
5010816,F,N,Y,4,65290.3,Working,Secondary / secondary special,Single / not married,House / apartment,-14382,-844,1,0,1,0,Security staff,5
5010817,F,N,N,0,84064.61,Working,Secondary / secondary special,Married,Rented apartment,-14451,-1705,1,0,1,0,Core staff,2
5010818,M,N,N,0,122976.85,Working,Secondary / secondary special,Single / not married,House / apartment,-12928,-1023,1,1,1,0,Sales staff,1
5010819,M,Y,Y,0,123051.92,Student,Secondary / secondary special,Single / not married,House / apartment,-20196,-2261,1,0,0,1,Private service staff,1
5010820,F,Y,N,0,70033.98,Pensioner,Secondary / secondary special,Married,House / apartment,-15180,365243,1,0,0,0,Laborers,2
5010821,M,N,Y,0,55631.68,Working,Secondary / secondary special,Married,House / apartment,-13678,-902,1,0,1,0,Sales staff,2
5010822,F,Y,Y,0,142905.05,Pensioner,Secondary / secondary special,Married,Rented apartment,-7305,365243,1,0,1,0,Private service staff,2
5010823,M,N,Y,0,69574.6,Working,Higher education,Married,House / apartment,-16937,-377,1,0,1,0,Laborers,2
5010824,F,N,N,2,54254.76,Commercial associate,Higher education,Widow,House / apartment,-13997,-21,1,0,0,0,Sales staff,4
5010825,F,Y,N,0,79624.79,State servant,Secondary / secondary special,Married,Municipal apartment,-14720,-239,1,1,1,0,Sales staff,2
5010826,M,Y,Y,0,29351.59,Commercial associate,Secondary / secondary special,Separated,House / apartment,-17206,-3318,1,0,0,0,Accountants,2
5010827,F,N,Y,2,57823.93,Working,Secondary / secondary special,Widow,House / apartment,-10350,-4708,1,1,1,0,Laborers,4
5010828,F,N,N,0,55898.65,State servant,Secondary / secondary special,Married,Municipal apartment,-14483,-2111,1,0,1,0,Sales staff,2
5010829,F,N,Y,2,49276.48,Working,Higher education,Married,House / apartment,-14024,-2527,1,0,0,0,Cooking staff,4
5010830,M,N,Y,1,88435.38,State servant,Secondary / secondary special,Single / not married,Rented apartment,-16669,-1747,1,0,1,0,Core staff,2
5010831,M,N,Y,0,125338.18,State servant,Secondary / secondary special,Civil marriage,With parents,-11808,-5110,1,0,0,0,Cleaning staff,2
5010832,M,N,Y,0,170463.71,Working,Secondary / secondary special,Married,House / apartment,-13397,-1368,1,1,0,0,Sales staff,2
5010833,M,Y,N,0,57076.2,Working,Incomplete higher,Married,House / apartment,-20364,-861,1,0,0,0,Drivers,2
5010834,F,N,Y,0,63488.13,Pensioner,Secondary / secondary special,Married,Municipal apartment,-11688,365243,1,0,1,1,Cleaning staff,2
5010835,F,Y,N,2,52059.44,Working,Higher education,Separated,House / apartment,-19744,-2520,1,1,1,0,Accountants,4
5010836,F,N,N,3,95708.46,Pensioner,Secondary / secondary special,Widow,House / apartment,-19720,365243,1,0,0,0,Medicine staff,5
5010837,F,N,N,1,28745.63,Working,Secondary / secondary special,Single / not married,House / apartment,-25567,-1534,1,0,1,0,Managers,2
5010838,F,Y,Y,0,60198.61,Working,Secondary / secondary special,Single / not married,House / apartment,-18152,-6569,1,0,0,0,Medicine staff,1
5010839,F,N,Y,3,84604.46,Commercial associate,Secondary / secondary special,Married,House / apartment,-16302,-1183,1,0,0,0,Core staff,5
5010840,F,N,N,2,53553.79,Working,Secondary / secondary special,Married,Co-op apartment,-19914,-1106,1,0,0,0,Drivers,4
5010841,F,Y,N,1,59012.76,Working,Incomplete higher,Married,House / apartment,-13790,-150,1,0,1,0,Cleaning staff,3
5010842,F,N,Y,0,120052.76,Commercial associate,Secondary / secondary special,Married,House / apartment,-16649,-1358,1,0,0,0,Managers,2
5010843,M,Y,Y,0,71083.44,Working,Academic degree,Married,House / apartment,-12117,-824,1,0,0,0,Core staff,2
5010844,M,N,Y,0,132898.49,Working,Secondary / secondary special,Married,House / apartment,-23641,-1152,1,0,0,0,Private service staff,2
5010845,F,Y,N,0,165822.12,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-11124,-161,1,0,0,0,Cleaning staff,1
5010846,F,N,N,0,95352.58,Commercial associate,Secondary / secondary special,Separated,House / apartment,-17680,-1424,1,0,0,0,Managers,2
5010847,F,Y,N,3,63235.14,Commercial associate,Higher education,Married,House / apartment,-16449,-5034,1,0,1,0,Managers,5
5010848,F,Y,N,1,161268.24,Working,Secondary / secondary special,Married,House / apartment,-11262,-781,1,0,0,0,Sales staff,3
5010849,M,N,N,1,27000.0,Pensioner,Higher education,Married,House / apartment,-11550,365243,1,0,0,0,Drivers,3
5010850,F,N,Y,0,33663.71,Working,Secondary / secondary special,Civil marriage,Office apartment,-10884,-1613,1,0,1,1,Sales staff,2
5010851,M,Y,N,0,107492.5,Working,Secondary / secondary special,Married,House / apartment,-12304,-17,1,0,1,0,Cleaning staff,2
5010852,F,N,N,0,251986.86,Working,Secondary / secondary special,Widow,House / apartment,-15372,-409,1,1,1,0,Medicine staff,2
5010853,F,Y,Y,0,102874.85,Commercial associate,Higher education,Single / not married,Office apartment,-16691,-133,1,0,0,0,Sales staff,1
5010854,M,N,Y,0,80208.26,Working,Incomplete higher,Married,Municipal apartment,-16334,-125,1,0,1,1,Core staff,2
5010855,F,N,N,0,57916.81,Working,Incomplete higher,Married,With parents,-16351,-192,1,1,1,1,Managers,2
5010856,F,N,N,0,96577.83,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19372,-273,1,0,1,1,Medicine staff,1
5010857,M,Y,N,0,130489.48,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16040,-380,1,1,0,0,Managers,1
5010858,F,N,N,0,106337.3,Working,Secondary / secondary special,Married,Municipal apartment,-18355,-1523,1,0,1,0,Drivers,2
5010859,F,N,Y,0,75463.85,Commercial associate,Incomplete higher,Married,With parents,-17715,-2637,1,0,0,0,Managers,2
5010860,F,Y,N,2,122608.64,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-17717,365243,1,0,1,0,Managers,3
5010861,M,Y,Y,1,85179.57,Working,Secondary / secondary special,Married,House / apartment,-18121,-1161,1,1,0,0,Managers,3
5010862,M,Y,Y,1,94374.11,Pensioner,Secondary / secondary special,Married,House / apartment,-16158,365243,1,0,0,0,Managers,3
5010863,F,Y,Y,0,118821.67,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-10123,365243,1,0,0,0,Cleaning staff,1
5010864,M,Y,Y,1,45841.99,Commercial associate,Higher education,Single / not married,House / apartment,-18878,-6491,1,0,0,0,Sales staff,2
5010865,F,Y,Y,1,72316.24,Working,Secondary / secondary special,Married,House / apartment,-21777,-8,1,0,0,0,Medicine staff,3
5010866,M,N,N,3,77414.3,State servant,Incomplete higher,Married,House / apartment,-10967,-343,1,0,0,1,Drivers,5
5010867,F,Y,Y,0,40120.18,Working,Secondary / secondary special,Married,House / apartment,-18888,-2239,1,1,1,0,Cooking staff,2
5010868,F,Y,Y,2,42410.16,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15457,-1080,1,0,0,0,Private service staff,4
5010869,M,Y,Y,4,53480.33,Commercial associate,Secondary / secondary special,Married,House / apartment,-16917,-356,1,1,1,0,Managers,6
5010870,M,N,N,0,123107.72,Working,Secondary / secondary special,Married,House / apartment,-19994,-1018,1,0,1,0,Private service staff,2
5010871,F,Y,Y,0,66313.94,Pensioner,Incomplete higher,Separated,Municipal apartment,-19021,365243,1,0,1,0,Private service staff,2
5010872,F,N,Y,0,78040.4,Commercial associate,Secondary / secondary special,Married,House / apartment,-12667,-211,1,1,1,0,Core staff,2
